Dance,Song Title,Artist/Group,Found,Feature
WCS,My Kind Of Crazy,Brooks & Dunn,True,"[-1.55240662e+02  1.45262451e+02 -3.87419624e+01  4.50079041e+01
 -1.89228272e+00  2.25556793e+01 -9.61511040e+00  1.34477119e+01
 -7.62245750e+00  1.32175951e+01 -4.20812130e+00  7.84892368e+00
  1.82646501e+00  5.79346776e-01  5.13209701e-01  4.51307744e-01
  3.77034724e-01  4.00170565e-01  4.07770216e-01  4.19534653e-01
  4.53050166e-01  3.93864006e-01  4.61380631e-01  4.84635264e-01
  4.62454081e-01  1.17326444e+01  1.14372023e+01  1.59889636e+01
  1.73607363e+01  1.70745078e+01  1.83414752e+01  4.45567110e+01
  6.02583280e-02  1.17453835e+02]"
WCS,Natural Man,Lou Rawls,True,"[-1.50124344e+02  1.71248840e+02 -2.52615337e+01  3.89922371e+01
 -4.20998764e+00  2.64350300e+01 -9.75807667e+00  1.05094137e+01
 -6.56120300e+00  7.38573313e+00 -3.33238769e+00  1.80232334e+00
 -4.44453764e+00  4.98488873e-01  4.53924507e-01  4.64120120e-01
  4.40609336e-01  4.01227444e-01  4.75158691e-01  4.33336288e-01
  4.83780533e-01  4.17189121e-01  4.24976110e-01  5.03293097e-01
  4.88055825e-01  1.70720601e+01  1.05441315e+01  1.52604241e+01
  1.79156731e+01  1.90737231e+01  1.98062779e+01  4.39841367e+01
  4.12573091e-02  1.12347147e+02]"
WCS,Never Been to Spain,The No Refund Band,True,"[-1.18690887e+02  1.62609543e+02 -1.46745901e+01  3.89775200e+01
 -7.61268044e+00  2.48532791e+01 -1.62756977e+01  1.63838711e+01
 -1.57159185e+01  8.23787022e+00 -7.43454695e+00  3.84117961e+00
 -4.58561611e+00  4.51597273e-01  4.82152790e-01  4.70329344e-01
  4.10540640e-01  5.19607186e-01  4.58057612e-01  4.08072025e-01
  4.44644272e-01  3.76277030e-01  4.10193652e-01  4.07297790e-01
  4.39911962e-01  1.64420713e+01  1.07445118e+01  1.49199654e+01
  1.73949476e+01  1.71389231e+01  1.89815691e+01  4.49369435e+01
  4.12259412e-02  9.39630682e+01]"
WCS,Next Time I See You,Jim Byrnes,True,"[-1.55635376e+02  1.39143112e+02 -2.29310532e+01  4.61159973e+01
 -1.00032721e+01  2.73000336e+01 -5.82699490e+00  9.55407619e+00
 -4.96364737e+00  4.05614758e+00 -3.36662740e-01  4.05610991e+00
 -1.77813566e+00  4.28119957e-01  3.62937182e-01  3.50605249e-01
  3.91408086e-01  5.42605817e-01  4.36625332e-01  4.35474932e-01
  4.07361209e-01  4.06063527e-01  5.33473611e-01  3.85291249e-01
  3.86198789e-01  1.42192958e+01  1.19392215e+01  1.72490399e+01
  1.85339414e+01  1.84649657e+01  1.82273224e+01  4.62750230e+01
  5.28010791e-02  1.07666016e+02]"
WCS,Nobody But Me,Blue Harlem,True,"[-2.90267792e+02  1.01658974e+02  3.52686615e+01  5.39677505e+01
  1.36721241e+00  3.18170109e+01 -9.90991211e+00  3.38427734e+01
 -1.37192039e+01  1.31139164e+01 -2.21063995e+00  1.19283485e+01
 -5.24583817e+00  3.35069865e-01  3.16764772e-01  3.95134211e-01
  4.48544711e-01  5.08194745e-01  5.13589323e-01  4.70139265e-01
  4.78050828e-01  5.21738112e-01  5.35226583e-01  4.22119647e-01
  3.56006175e-01  1.65864493e+01  1.51741952e+01  1.77834739e+01
  1.86013910e+01  1.75799506e+01  1.95902609e+01  4.27183229e+01
  4.83405996e-02  1.09956782e+02]"
WCS,Over & Done,Ryan Shaw,True,"[-9.91678009e+01  1.48538498e+02 -3.54714279e+01  4.53622093e+01
 -1.46120443e+01  2.44095192e+01 -1.49554090e+01  1.38043156e+01
 -7.55920744e+00  6.92392397e+00 -8.22167778e+00  9.89574242e+00
 -2.89125323e+00  3.04493397e-01  3.90661597e-01  3.44048053e-01
  4.02751535e-01  3.20797116e-01  3.84362280e-01  4.92128015e-01
  3.66628677e-01  3.90553623e-01  4.22818214e-01  4.93706107e-01
  3.48898709e-01  1.30308798e+01  1.16095612e+01  1.74974656e+01
  1.97415394e+01  1.81493160e+01  1.90452272e+01  4.72958415e+01
  5.90578439e-02  1.07666016e+02]"
WCS,Party Girl,Craig Morgan,True,"[-7.87579117e+01  1.58492294e+02 -3.74422531e+01  4.10070229e+01
 -4.14366150e+00  2.38656311e+01 -6.01246166e+00  1.28159018e+01
  9.69742060e-01  6.49008036e+00  6.16670179e+00  2.86811900e+00
  3.75071955e+00  5.51862836e-01  4.92570043e-01  5.03242731e-01
  4.62333053e-01  4.37080503e-01  5.35118759e-01  4.97923195e-01
  5.89401305e-01  4.50538337e-01  4.06718671e-01  4.96548712e-01
  4.72670764e-01  1.75794141e+01  1.06982603e+01  1.58815895e+01
  1.78890069e+01  1.70588475e+01  1.85844477e+01  4.44500195e+01
  4.79458552e-02  1.01332721e+02]"
WCS,"Party, Party, Party",Uvee Hayes,True,"[-1.64092133e+02  1.17545547e+02 -9.83858490e+00  6.54518661e+01
 -1.64122200e+01  3.11347027e+01 -6.85373497e+00  8.90271378e+00
 -1.05799925e+00  7.98762512e+00 -2.11738110e+00  5.95183313e-01
  4.73066998e+00  5.48516572e-01  4.91749436e-01  5.27407169e-01
  5.78671277e-01  5.46296656e-01  5.57288587e-01  4.65069979e-01
  4.85885441e-01  4.19367224e-01  4.36305761e-01  4.74631578e-01
  4.55337286e-01  1.53144765e+01  9.78184820e+00  1.67289026e+01
  2.02308070e+01  1.94464841e+01  2.10484688e+01  4.90657843e+01
  7.77194847e-02  9.57031250e+01]"
WCS,Play That Country Music Cowboy,Chuck Wagon And The Wheels,True,"[-1.26210312e+02  1.23537415e+02 -3.83274002e+01  4.48054390e+01
 -1.33624773e+01  3.07447243e+01 -2.87381001e+01  2.07259331e+01
 -1.59976540e+01  1.67869740e+01 -1.24586143e+01  8.36353493e+00
 -4.48260164e+00  3.97604227e-01  3.95885408e-01  4.64321733e-01
  4.14885819e-01  4.53953087e-01  4.41150963e-01  3.64861995e-01
  3.63114953e-01  3.46941322e-01  3.80415678e-01  4.58503127e-01
  4.59782422e-01  1.51959399e+01  1.10297795e+01  1.57020692e+01
  1.73343532e+01  1.70802011e+01  1.79487067e+01  4.70473813e+01
  9.19557932e-02  1.09956782e+02]"
WCS,Pontoon,Little Big Town,True,"[-9.27799072e+01  1.40454132e+02 -1.48242607e+01  4.79827423e+01
 -1.43116188e+01  2.60135422e+01 -1.33060331e+01  1.43367233e+01
 -4.40144348e+00  3.62844443e+00  1.97485387e+00  1.95785511e+00
 -1.70295942e+00  3.99037510e-01  4.13389236e-01  3.95191461e-01
  3.94983381e-01  4.95386332e-01  4.08497959e-01  3.87370974e-01
  4.24951196e-01  4.84444350e-01  6.25690699e-01  5.04852176e-01
  4.34503049e-01  1.75669256e+01  1.07895504e+01  1.60042320e+01
  1.84272964e+01  1.75275458e+01  1.81034834e+01  4.78520460e+01
  5.34892835e-02  9.57031250e+01]"
WCS,Put Your Hands,Trin-I-Tee 5:7,True,"[-1.33066849e+02  9.11968155e+01 -2.97318573e+01  3.48717194e+01
 -2.03358707e+01  3.25857620e+01 -1.75466232e+01  1.55045853e+01
 -1.80960882e+00  1.46159477e+01 -1.14938498e+00  6.12872505e+00
  2.50439215e+00  4.52747345e-01  5.13873219e-01  5.02615213e-01
  5.37634492e-01  4.83656764e-01  4.68947470e-01  4.39642280e-01
  4.25506681e-01  4.11452383e-01  3.96667093e-01  4.23275739e-01
  3.93146962e-01  1.67375613e+01  1.11916806e+01  1.57349597e+01
  1.84365089e+01  1.84491603e+01  1.79923536e+01  4.84263310e+01
  1.09616873e-01  1.07666016e+02]"
WCS,Real Man,Bonnie Raitt,True,"[-1.89452682e+02  1.49412018e+02 -4.83550644e+01  4.87736702e+01
 -1.24354172e+01  2.29271679e+01 -5.50490713e+00  1.65923443e+01
 -1.01185215e+00  1.03796968e+01  7.03908145e-01  3.79730725e+00
 -2.93015122e+00  5.63978195e-01  4.20251280e-01  3.83033276e-01
  4.63501602e-01  4.03146803e-01  4.25204217e-01  3.74228418e-01
  3.90408844e-01  3.03601384e-01  3.35941881e-01  4.19248402e-01
  4.28374261e-01  1.34972396e+01  1.11317120e+01  1.56874915e+01
  1.89896688e+01  1.70470876e+01  1.85280731e+01  4.42610735e+01
  6.51386840e-02  1.07666016e+02]"
WCS,Red Camaro,Keith Urban,True,"[-8.60858917e+01  1.45120193e+02 -3.44969177e+01  4.09937553e+01
 -1.78225975e+01  3.43725739e+01 -1.41405420e+01  2.08469982e+01
 -1.96999681e+00  9.47143459e+00  1.40250683e+00  7.68502903e+00
  1.74015462e+00  5.60688853e-01  4.77012247e-01  4.75522399e-01
  4.35958117e-01  5.08237600e-01  5.09609342e-01  4.15836960e-01
  4.86235112e-01  4.28804755e-01  4.66578156e-01  4.49395984e-01
  4.63275015e-01  1.54518144e+01  1.09508846e+01  1.55656913e+01
  1.75313654e+01  1.76576659e+01  1.87230331e+01  4.56250436e+01
  6.41562636e-02  1.05468750e+02]"
WCS,Relax,Elvis Presley,True,"[-2.66017670e+02  1.63565918e+02 -8.87556362e+00  4.08193130e+01
 -1.04173696e+00  8.79308701e+00 -1.05315879e-01 -1.02362052e-01
 -1.23631239e+00 -3.29334545e+00 -2.59782648e+00 -7.57603598e+00
 -2.22207284e+00  2.70682186e-01  2.83734620e-01  3.78050804e-01
  3.54604125e-01  3.60101223e-01  3.97440046e-01  3.71210814e-01
  4.66794223e-01  4.77958798e-01  4.08870578e-01  3.20390135e-01
  2.87229329e-01  2.26949043e+01  1.46485343e+01  1.80712357e+01
  1.83865932e+01  1.73447834e+01  1.76290263e+01  3.90163138e+01
  3.00880645e-02  9.75088443e+01]"
WCS,Rita,Keb' Mo,True,"[-1.40620255e+02  1.58439606e+02  5.99977076e-01  5.09367867e+01
 -2.90142441e+00  2.23363705e+01 -8.69419754e-01  7.42684174e+00
 -4.82220888e+00  1.11800280e+01 -4.42484570e+00  4.45263088e-01
  1.59533715e+00  5.08390248e-01  4.55218673e-01  4.98439074e-01
  4.40880090e-01  4.45944995e-01  5.18552661e-01  4.94116724e-01
  5.36550581e-01  4.77045685e-01  5.12829006e-01  4.82383937e-01
  4.57152694e-01  1.32944220e+01  1.09686967e+01  1.71500699e+01
  1.94010265e+01  1.81291725e+01  1.78806251e+01  4.32266390e+01
  3.39508529e-02  9.93840144e+01]"
WCS,Round and Round,Kenny Chesney,True,"[-1.00592514e+02  1.51445145e+02 -2.46996880e+01  4.96364632e+01
 -5.42653227e+00  2.37092838e+01 -1.35001698e+01  1.56634846e+01
 -4.06462765e+00  3.31670642e+00 -1.40018034e+00  5.85040712e+00
  2.24380279e+00  4.36122507e-01  5.13610601e-01  3.88131261e-01
  3.76479924e-01  4.67104465e-01  4.47492987e-01  5.38797379e-01
  4.72030461e-01  5.26913941e-01  5.40705025e-01  4.68555897e-01
  4.75369185e-01  1.80169811e+01  1.14148130e+01  1.52719340e+01
  1.70799129e+01  1.66682446e+01  1.88665011e+01  4.58299880e+01
  5.02787965e-02  1.07666016e+02]"
WCS,Save Me San Francisco,Train,True,"[-2.10944786e+01  1.26377930e+02 -3.52448463e+01  5.27142982e+01
 -1.93965397e+01  3.47002602e+01 -2.03251820e+01  1.83706055e+01
 -1.31324940e+01  1.77402191e+01 -1.07236280e+01  1.02823620e+01
 -2.48845196e+00  4.30769593e-01  4.36543524e-01  5.20717084e-01
  4.68169272e-01  4.68217582e-01  4.35080469e-01  4.28783178e-01
  3.68443191e-01  3.92962694e-01  5.23432672e-01  4.56329525e-01
  4.23914611e-01  1.36795630e+01  1.03325458e+01  1.46413124e+01
  1.55670267e+01  1.63328233e+01  1.63675802e+01  4.82166920e+01
  8.54384478e-02  1.12347147e+02]"
WCS,Selfish,Jordan Davis,True,"[-1.26624321e+02  1.31769913e+02 -7.28455305e+00  6.06287613e+01
  1.24577332e+00  3.77014885e+01  1.72296333e+00  1.76563129e+01
 -2.17498183e+00  8.32743263e+00 -2.12323046e+00  9.22782898e+00
  2.93734694e+00  5.80088317e-01  5.38448393e-01  5.76682866e-01
  6.81910455e-01  6.67602122e-01  6.61856353e-01  5.71943402e-01
  5.58847547e-01  5.01726210e-01  5.00569582e-01  5.39980173e-01
  5.41910708e-01  1.58855431e+01  1.07341132e+01  1.51216731e+01
  1.59092764e+01  1.61271560e+01  1.68450998e+01  4.49221731e+01
  4.54422800e-02  9.06661184e+01]"
WCS,Sexy Playa Face,Danny Maika,True,"[-2.32921432e+02  1.35403854e+02 -5.26181746e+00  2.29995193e+01
  2.53824234e-01  3.50405502e+01  7.24528408e+00  1.61821308e+01
 -6.54989386e+00  1.32681694e+01 -2.92241168e+00  4.07572126e+00
  3.21381807e+00  4.50591326e-01  3.75744790e-01  4.48766857e-01
  4.69246179e-01  6.17309511e-01  4.82779145e-01  4.48030561e-01
  5.99896729e-01  4.87331808e-01  4.82926130e-01  4.63887036e-01
  4.49501485e-01  1.72678444e+01  1.47766926e+01  1.67792440e+01
  1.99512797e+01  2.07657145e+01  2.05619785e+01  4.17807879e+01
  4.46140537e-02  1.07666016e+02]"
WCS,Shakey Ground,Rebecca Lynn Howard,True,"[-9.76917725e+01  1.29492630e+02 -2.75880833e+01  3.65180664e+01
 -1.80693665e+01  3.46279945e+01 -1.19794321e+01  2.42361927e+01
 -7.68859768e+00  8.73472977e+00 -6.36547565e+00  9.07330132e+00
 -1.84032547e+00  3.68921518e-01  3.85076463e-01  4.43723500e-01
  4.22624558e-01  5.98092496e-01  4.15103406e-01  3.76819074e-01
  3.71837527e-01  3.38282764e-01  3.49154234e-01  3.62983078e-01
  4.29290950e-01  1.41740778e+01  1.04878246e+01  1.47360769e+01
  1.88789850e+01  1.77824749e+01  1.87552323e+01  4.68320164e+01
  8.01777087e-02  9.57031250e+01]"
WCS,She Dat Pretty,Steven Segal,True,"[-2.86282837e+02  1.61875519e+02 -2.47819653e+01  4.86633730e+00
  3.32884026e+01  1.11646910e+01 -1.57876456e+00  3.44362307e+00
 -6.64589882e+00 -5.59219217e+00 -7.95923471e-01 -2.73569322e+00
 -4.72850752e+00  4.39051896e-01  3.31595004e-01  3.69699359e-01
  4.84149933e-01  3.91758740e-01  4.06950295e-01  4.67115939e-01
  5.01335442e-01  5.60859680e-01  4.65272933e-01  3.94918978e-01
  3.70677710e-01  2.11774465e+01  1.25292182e+01  1.72693278e+01
  1.94813338e+01  2.08814541e+01  2.37376727e+01  3.15977450e+01
  4.40817440e-02  1.12347147e+02]"
WCS,Show Me What You're Workin' With,Toby Keith,True,"[-3.43145790e+01  1.39172379e+02 -4.29483490e+01  5.09703102e+01
 -2.02475510e+01  3.69000168e+01 -2.08442879e+01  1.58192015e+01
 -1.01172714e+01  1.23673115e+01 -8.97467327e+00  1.72022963e+00
 -1.55200577e+00  4.95963424e-01  4.56569225e-01  4.29697365e-01
  4.25061077e-01  4.98884887e-01  4.11327630e-01  4.42692250e-01
  4.59738910e-01  4.82662946e-01  6.13635063e-01  5.08532643e-01
  5.27801692e-01  1.56820528e+01  9.96788016e+00  1.48404558e+01
  1.64788553e+01  1.57559641e+01  1.64072196e+01  4.90738850e+01
  7.82780603e-02  1.12347147e+02]"
WCS,"Signed, Sealed Delivered",Jackson Breit,True,"[-1.59739700e+02  1.29753922e+02 -1.09240522e+01  3.70256271e+01
 -8.48314762e+00  2.61306896e+01 -8.41795444e+00  7.07926655e+00
 -1.19009781e+01  9.75910187e+00 -3.45323014e+00  4.16190434e+00
  1.56211722e+00  4.08478260e-01  4.21335638e-01  4.90008891e-01
  4.98082548e-01  4.86050159e-01  5.15373647e-01  4.92663115e-01
  3.69955599e-01  3.42183948e-01  4.59944069e-01  4.00600374e-01
  3.78943235e-01  1.75946779e+01  1.20275977e+01  1.74697771e+01
  1.84427819e+01  1.90925081e+01  1.92466802e+01  4.55868819e+01
  5.07625426e-02  9.93840144e+01]"
WCS,Singles You Up,Jordan Davis,True,"[-3.36684151e+01  1.25283157e+02 -3.82031670e+01  4.37945251e+01
 -2.44542522e+01  3.35745850e+01 -2.00836983e+01  1.86098404e+01
 -1.36043968e+01  1.47529402e+01 -5.95814848e+00  8.04209614e+00
  1.98865676e+00  3.71905088e-01  3.98541570e-01  5.80654681e-01
  4.47757125e-01  4.35345709e-01  3.74223918e-01  4.16894972e-01
  5.80352068e-01  4.49193388e-01  5.09948909e-01  4.06691521e-01
  4.20535445e-01  1.55110339e+01  1.17824984e+01  1.50030796e+01
  1.62184865e+01  1.59611768e+01  1.68955141e+01  3.97577005e+01
  8.90929987e-02  9.93840144e+01]"
WCS,Slow Roll,Everette,True,"[-9.21111145e+01  1.55260818e+02 -3.06665897e+01  4.31615334e+01
 -5.98574734e+00  2.80240879e+01 -1.39178391e+01  1.15974655e+01
 -7.05886483e-01  4.13635206e+00 -4.06755352e+00  3.78061652e+00
 -7.39373863e-01  4.39685315e-01  4.90954548e-01  3.60748649e-01
  3.65689695e-01  4.99378890e-01  4.20348167e-01  3.98157507e-01
  4.51384932e-01  5.40193081e-01  6.74905241e-01  5.26767731e-01
  4.91104990e-01  1.93023988e+01  1.18996142e+01  1.59458818e+01
  1.67338011e+01  1.70817957e+01  1.83299183e+01  4.77009032e+01
  4.98645889e-02  1.78205819e+02]"
WCS,Snap Your Fingers,Ronnie Milsap,True,"[-1.97418716e+02  1.39052734e+02 -2.82696724e+00  5.71912537e+01
  4.61784983e+00  2.62246761e+01 -6.72961378e+00  8.13799667e+00
 -3.04751062e+00  8.14585972e+00 -4.91547346e+00 -1.46394759e-01
  2.01819062e+00  4.54373330e-01  5.00260532e-01  5.35789490e-01
  5.24645805e-01  5.50546765e-01  4.57718372e-01  4.26549762e-01
  4.28833008e-01  4.78518039e-01  5.33029556e-01  4.57152814e-01
  4.80856299e-01  1.71794657e+01  1.08380583e+01  1.78345779e+01
  1.95173927e+01  1.89110965e+01  2.04418326e+01  4.40797859e+01
  4.57555812e-02  1.07666016e+02]"
WCS,Something To Talk About (The Voice Performance),E.G. Daily,True,"[-7.44527054e+01  1.46029053e+02 -3.75202446e+01  4.05537834e+01
 -1.22774477e+01  2.84805965e+01 -1.58359537e+01  1.84183521e+01
 -4.95689726e+00  7.91511393e+00  2.44928122e+00  4.66828299e+00
  2.06145573e+00  4.55026031e-01  3.87956709e-01  3.84254605e-01
  4.71825033e-01  3.59154373e-01  3.36513489e-01  3.45864654e-01
  4.54451054e-01  5.69151163e-01  4.29144084e-01  4.42874968e-01
  3.88319135e-01  1.68326703e+01  1.04510340e+01  1.54131034e+01
  1.87408778e+01  1.75726714e+01  1.87561128e+01  4.64685464e+01
  6.34518083e-02  1.03359375e+02]"
WCS,Song About a Girl,Eric Paslay,True,"[-6.34334984e+01  1.52657867e+02 -3.09532852e+01  5.71223640e+01
 -2.18047600e+01  2.52141323e+01 -1.63435574e+01  1.28283911e+01
 -9.18215275e+00  8.16594219e+00  2.09782556e-01  2.64302444e+00
  2.63078481e-01  4.45463330e-01  4.24186498e-01  5.12542486e-01
  4.17194486e-01  4.72311050e-01  4.04249817e-01  4.64689702e-01
  3.09888273e-01  3.39922369e-01  4.63011056e-01  4.76043642e-01
  6.81144714e-01  1.46987474e+01  9.41000893e+00  1.42693051e+01
  1.69572216e+01  1.62046096e+01  1.73134458e+01  4.89188659e+01
  5.93518709e-02  9.22851562e+01]"
WCS,Soon As I Get Paid,Keb' Mo',True,"[-1.39625687e+02  1.49767303e+02 -7.69888067e+00  4.04669075e+01
 -1.19382486e+01  2.69474926e+01 -3.09805608e+00  1.43771343e+01
 -5.19476700e+00  8.58932114e+00 -2.15732741e+00  7.83163071e+00
 -3.48575211e+00  4.25975233e-01  4.55866635e-01  5.07582605e-01
  5.04597962e-01  5.34903765e-01  4.47459042e-01  4.26668525e-01
  4.69896734e-01  5.08366644e-01  5.25946498e-01  4.84548569e-01
  5.05253077e-01  1.48997757e+01  1.10682848e+01  1.61668501e+01
  1.80651924e+01  1.84456074e+01  1.80828010e+01  4.56620110e+01
  4.85225713e-02  1.12347147e+02]"
WCS,Steam,Ty Herndon,True,"[-9.94493332e+01  1.50963058e+02 -4.65565033e+01  4.63089752e+01
 -1.02376766e+01  2.76454506e+01 -1.64968357e+01  1.42908192e+01
 -7.68941689e+00  1.00430145e+01 -2.31384206e+00  4.15981483e+00
 -1.47725964e+00  4.23286706e-01  5.43724716e-01  4.68561262e-01
  5.27219355e-01  3.75638187e-01  3.12448144e-01  3.06095868e-01
  3.78048331e-01  5.72323799e-01  3.95218581e-01  4.12667632e-01
  4.29008037e-01  1.42198776e+01  1.11402113e+01  1.47639073e+01
  1.74716830e+01  1.86860213e+01  1.83141732e+01  4.71688885e+01
  6.76484949e-02  1.01332721e+02]"
WCS,Stomp,Jared Blake,True,"[-9.70201263e+01  1.54352463e+02 -4.19520798e+01  3.87238045e+01
 -9.23057461e+00  2.78257370e+01 -1.16124973e+01  1.07186499e+01
 -3.94501162e+00  8.79343605e+00 -2.46097088e+00  3.60370159e+00
  4.34649229e+00  5.03316283e-01  5.75482249e-01  4.56825376e-01
  4.26618695e-01  4.65600729e-01  4.53863710e-01  5.08064747e-01
  4.41888660e-01  4.83470768e-01  4.85289901e-01  4.74712312e-01
  5.10736585e-01  1.66532358e+01  1.11362350e+01  1.50255301e+01
  1.62057627e+01  1.64382250e+01  1.74745033e+01  4.64507964e+01
  5.96385283e-02  1.03359375e+02]"
WCS,Stuff Like That,Quincy Jones,True,"[-1.62760406e+02  1.25941200e+02 -6.43252325e+00  5.84707832e+01
 -1.16515512e+01  3.12056198e+01 -1.27330580e+01  1.81332912e+01
 -1.07797174e+01  1.11095791e+01 -7.31760597e+00  4.18350744e+00
 -6.87895393e+00  5.05437493e-01  5.55835366e-01  5.49168110e-01
  5.73275805e-01  6.94491446e-01  5.89281201e-01  4.83769476e-01
  5.03952801e-01  5.13496518e-01  4.44278777e-01  4.18115824e-01
  5.16372263e-01  1.84017852e+01  9.57877570e+00  1.46990422e+01
  1.67082184e+01  1.65956922e+01  1.72787249e+01  4.59873693e+01
  7.68394825e-02  1.20185320e+02]"
WCS,Sugar,Sammy Kershaw,True,"[-6.86644211e+01  1.22509338e+02 -3.96680069e+01  6.32298164e+01
 -1.91215343e+01  3.69683495e+01 -1.55004568e+01  2.06217709e+01
 -9.02357388e+00  1.29158278e+01 -8.80311203e+00  3.75507712e+00
 -7.29969025e-01  5.71042120e-01  5.36815763e-01  5.47484219e-01
  4.62752789e-01  4.58152562e-01  4.11682874e-01  3.96721989e-01
  4.87852156e-01  4.77888137e-01  5.10546267e-01  4.39775109e-01
  4.44498688e-01  1.43623551e+01  1.03269944e+01  1.47686469e+01
  1.74231538e+01  1.64022489e+01  1.68343239e+01  5.05558946e+01
  9.06016819e-02  1.12347147e+02]"
WCS,Sunshine & Whiskey,Frankie Ballard,True,"[-1.19680161e+02  1.46980850e+02 -2.09098396e+01  5.37560120e+01
 -1.26554337e+01  3.01801796e+01 -9.23460960e+00  1.50992651e+01
 -8.25933743e+00  9.74617004e+00 -1.16578698e+00  4.57177210e+00
  3.45748752e-01  4.10035700e-01  3.65218967e-01  3.91171724e-01
  4.85099971e-01  6.05109930e-01  5.04310548e-01  4.40053731e-01
  4.26552683e-01  5.42059004e-01  5.04275322e-01  4.76339191e-01
  5.47445953e-01  1.75895950e+01  1.17189273e+01  1.53347000e+01
  1.74809962e+01  1.71825999e+01  1.72584855e+01  4.64245006e+01
  5.79480623e-02  9.22851562e+01]"
WCS,Sweet Music,Guitar Jack,True,"[-1.79042511e+02  1.65607300e+02 -3.05728893e+01  5.12853432e+01
  1.97878151e+01  2.09578209e+01 -2.11574135e+01  1.55022631e+01
  1.22806871e+00  4.85198784e+00 -5.79986477e+00  5.07872534e+00
 -1.61034513e+00  3.77183080e-01  3.83321017e-01  3.98025930e-01
  3.90403390e-01  4.27733660e-01  5.09283841e-01  4.10354555e-01
  4.13146347e-01  4.40387547e-01  4.64901060e-01  5.24477184e-01
  4.17242318e-01  1.81054988e+01  1.03675282e+01  1.67923599e+01
  1.77484012e+01  1.96601150e+01  2.32899638e+01  4.22966486e+01
  4.80563988e-02  1.07666016e+02]"
WCS,Sweet Rowena,Joe Bonamassa Feat Vince Gill,True,"[-1.24500801e+02  1.67257019e+02 -3.44511070e+01  4.21646805e+01
 -5.07595730e+00  2.87484283e+01 -4.32098770e+00  8.78905678e+00
  7.17927635e-01  5.97920513e+00 -1.57587123e+00  4.35115147e+00
  3.00700974e+00  4.98031139e-01  4.18278366e-01  4.43904757e-01
  5.37124515e-01  4.87838805e-01  4.03214127e-01  3.67465943e-01
  4.38590974e-01  3.66693199e-01  3.69569421e-01  4.19896841e-01
  4.28442985e-01  1.67146443e+01  1.02715448e+01  1.55018942e+01
  1.71636502e+01  1.76236168e+01  1.82428637e+01  4.54115859e+01
  4.59014609e-02  1.07666016e+02]"
